X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
21.772072	2.810900e-05	1.713967e-05	2.599341e-06	2.691482e-06	
21.773073	2.828485e-05	1.721856e-05	2.622180e-06	2.677942e-06	
21.774073	2.842855e-05	1.728708e-05	2.646782e-06	2.664345e-06	
21.775073	2.853903e-05	1.734484e-05	2.673189e-06	2.650708e-06	
21.776074	2.861631e-05	1.739180e-05	2.701370e-06	2.637102e-06	
21.777074	2.866128e-05	1.742822e-05	2.731226e-06	2.623647e-06	
21.778074	2.867488e-05	1.745439e-05	2.762659e-06	2.610462e-06	
21.779074	2.865804e-05	1.747059e-05	2.795570e-06	2.597668e-06	
21.780075	2.861171e-05	1.747709e-05	2.829859e-06	2.585383e-06	
21.781075	2.853680e-05	1.747416e-05	2.865427e-06	2.573729e-06	
21.782075	2.843425e-05	1.746210e-05	2.902176e-06	2.562826e-06	
21.783076	2.830500e-05	1.744117e-05	2.940005e-06	2.552793e-06	
21.784076	2.814998e-05	1.741165e-05	2.978817e-06	2.543750e-06	
21.785076	2.797012e-05	1.737382e-05	3.018511e-06	2.535817e-06	
21.786077	2.776636e-05	1.732797e-05	3.058988e-06	2.529115e-06	
21.787077	2.753963e-05	1.727436e-05	3.100151e-06	2.523763e-06	
21.788077	2.729086e-05	1.721327e-05	3.141898e-06	2.519882e-06	
21.789078	2.702099e-05	1.714499e-05	3.184132e-06	2.517591e-06	
21.790078	2.673095e-05	1.706978e-05	3.226752e-06	2.517011e-06	
21.791078	2.642167e-05	1.698794e-05	3.269661e-06	2.518261e-06	
21.792079	2.609408e-05	1.689973e-05	3.312758e-06	2.521462e-06	
21.793079	2.574913e-05	1.680543e-05	3.355945e-06	2.526733e-06	
21.794079	2.538774e-05	1.670533e-05	3.399122e-06	2.534195e-06	
21.795080	2.501084e-05	1.659970e-05	3.442191e-06	2.543967e-06	
21.796080	2.461938e-05	1.648881e-05	3.485052e-06	2.556170e-06	
21.797080	2.421428e-05	1.637295e-05	3.527606e-06	2.570924e-06	
21.798081	2.379647e-05	1.625239e-05	3.569754e-06	2.588348e-06	
21.799081	2.336689e-05	1.612742e-05	3.611396e-06	2.608563e-06	
21.800081	2.292648e-05	1.599830e-05	3.652434e-06	2.631688e-06	
21.801082	2.247616e-05	1.586532e-05	3.692769e-06	2.657844e-06	
21.802082	2.201687e-05	1.572875e-05	3.732301e-06	2.687151e-06	
21.803082	2.154955e-05	1.558888e-05	3.770931e-06	2.719728e-06	
21.804083	2.107512e-05	1.544598e-05	3.808560e-06	2.755697e-06	
21.805083	2.059452e-05	1.530032e-05	3.845089e-06	2.795176e-06	
21.806083	2.010868e-05	1.515219e-05	3.880419e-06	2.838285e-06	
21.807084	1.961854e-05	1.500187e-05	3.914451e-06	2.885146e-06	
21.808084	1.912503e-05	1.484963e-05	3.947085e-06	2.935877e-06	
21.809084	1.862908e-05	1.469574e-05	3.978222e-06	2.990599e-06	
21.810085	1.813163e-05	1.454050e-05	4.007764e-06	3.049432e-06	
21.811085	1.763361e-05	1.438417e-05	4.035611e-06	3.112496e-06	
21.812085	1.713595e-05	1.422703e-05	4.061663e-06	3.179910e-06	
21.813086	1.663958e-05	1.406937e-05	4.085823e-06	3.251796e-06	
21.814086	1.614545e-05	1.391145e-05	4.107990e-06	3.328272e-06	
21.815086	1.565447e-05	1.375356e-05	4.128065e-06	3.409460e-06	
21.816087	1.516760e-05	1.359598e-05	4.145950e-06	3.495478e-06	
21.817087	1.468575e-05	1.343897e-05	4.161545e-06	3.586447e-06	
21.818087	1.420986e-05	1.328283e-05	4.174752e-06	3.682487e-06	
21.819088	1.374087e-05	1.312783e-05	4.185470e-06	3.783718e-06	
21.820088	1.327972e-05	1.297424e-05	4.193601e-06	3.890260e-06	
21.821088	1.282732e-05	1.282235e-05	4.199046e-06	4.002234e-06	
21.822088	1.238462e-05	1.267243e-05	4.201705e-06	4.119758e-06	
21.823089	1.195254e-05	1.252476e-05	4.201479e-06	4.242953e-06	
21.824089	1.153204e-05	1.237962e-05	4.198270e-06	4.371939e-06	
21.825089	1.112398e-05	1.223727e-05	4.191985e-06	4.506830e-06	
21.826090	1.072868e-05	1.209780e-05	4.182642e-06	4.647637e-06	
21.827090	1.034594e-05	1.196115e-05	4.170350e-06	4.794288e-06	
21.828090	9.975544e-06	1.182726e-05	4.155217e-06	4.946710e-06	
21.829091	9.617297e-06	1.169606e-05	4.137355e-06	5.104829e-06	
21.830091	9.270990e-06	1.156748e-05	4.116872e-06	5.268573e-06	
21.831091	8.936416e-06	1.144147e-05	4.093878e-06	5.437866e-06	
21.832092	8.613371e-06	1.131797e-05	4.068484e-06	5.612637e-06	
21.833092	8.301648e-06	1.119689e-05	4.040800e-06	5.792811e-06	
21.834092	8.001041e-06	1.107819e-05	4.010935e-06	5.978315e-06	
21.835093	7.711345e-06	1.096180e-05	3.978998e-06	6.169074e-06	
21.836093	7.432353e-06	1.084766e-05	3.945101e-06	6.365017e-06	
21.837093	7.163861e-06	1.073569e-05	3.909353e-06	6.566069e-06	
21.838094	6.905661e-06	1.062584e-05	3.871864e-06	6.772157e-06	
21.839094	6.657548e-06	1.051805e-05	3.832743e-06	6.983207e-06	
21.840094	6.419316e-06	1.041224e-05	3.792102e-06	7.199145e-06	
21.841095	6.190759e-06	1.030836e-05	3.750048e-06	7.419899e-06	
21.842095	5.971672e-06	1.020634e-05	3.706693e-06	7.645394e-06	
21.843095	5.761849e-06	1.010612e-05	3.662147e-06	7.875558e-06	
21.844096	5.561083e-06	1.000763e-05	3.616518e-06	8.110316e-06	
21.845096	5.369169e-06	9.910810e-06	3.569918e-06	8.349595e-06	
21.846096	5.185901e-06	9.815596e-06	3.522455e-06	8.593321e-06	
21.847097	5.011073e-06	9.721925e-06	3.474241e-06	8.841422e-06	
21.848097	4.844479e-06	9.629732e-06	3.425384e-06	9.093823e-06	
21.849097	4.685913e-06	9.538953e-06	3.375995e-06	9.350451e-06	
21.850098	4.535170e-06	9.449524e-06	3.326183e-06	9.611233e-06	
21.851098	4.392043e-06	9.361382e-06	3.276059e-06	9.876094e-06	
21.852098	4.256328e-06	9.274462e-06	3.225732e-06	1.014496e-05	
21.853099	4.127817e-06	9.188700e-06	3.175313e-06	1.041776e-05	
21.854099	4.006305e-06	9.104034e-06	3.124910e-06	1.069442e-05	
21.855099	3.891586e-06	9.020397e-06	3.074635e-06	1.097487e-05	
21.856100	3.783454e-06	8.937728e-06	3.024596e-06	1.125903e-05	
21.857100	3.681704e-06	8.855962e-06	2.974904e-06	1.154682e-05	
21.858100	3.586129e-06	8.775035e-06	2.925669e-06	1.183819e-05	
21.859101	3.496524e-06	8.694883e-06	2.877000e-06	1.213304e-05	
