X [s]	1 Gast Med [V]	2 T Ant [V]	3 R Fem [V]	4 B Fem [V]	
1.964325	-9.174433e-06	-1.232549e-05	1.272249e-06	-1.948864e-06	
1.965326	-1.244948e-05	-1.048389e-05	1.528486e-06	7.291367e-07	
1.966327	-2.332058e-05	-3.092362e-06	1.972787e-06	3.953921e-07	
1.967328	-5.484237e-05	2.928176e-06	-1.365243e-06	-5.112789e-06	
1.968329	-4.521483e-05	1.490007e-05	-3.253914e-06	-3.374099e-06	
1.969330	5.540143e-06	1.563445e-05	-6.846137e-07	-7.886739e-07	
1.970331	3.815559e-05	4.368623e-06	-1.227522e-06	-2.245150e-06	
1.971331	2.829195e-05	4.342410e-06	-9.994464e-07	-4.269209e-06	
1.972332	1.382163e-06	1.045067e-05	6.664785e-07	-2.315800e-06	
1.973333	-1.615670e-05	1.230829e-05	1.186918e-08	3.829643e-06	
1.974334	-4.472386e-05	3.747057e-06	9.485793e-07	3.578514e-06	
1.975335	-3.307739e-05	-4.536962e-06	4.194660e-07	-2.564417e-07	
1.976336	2.766815e-05	8.467643e-07	-1.504356e-06	9.471292e-07	
1.977337	4.229011e-05	7.018598e-06	7.937590e-08	2.013837e-06	
1.978338	4.373658e-05	1.111772e-05	1.874530e-06	1.568478e-06	
1.979339	5.957929e-05	7.370673e-06	-5.011978e-07	2.952725e-06	
1.980340	4.103443e-05	-5.820617e-06	-2.430712e-06	3.647118e-06	
1.981341	1.160789e-05	-9.380762e-06	2.558517e-07	3.331129e-06	
1.982342	-9.247412e-06	-9.182919e-06	7.257254e-07	3.805254e-06	
1.983343	-2.295892e-05	-9.704254e-06	3.745488e-07	3.983006e-06	
1.984344	-3.268601e-05	-2.589862e-06	1.950467e-06	2.592152e-06	
1.985345	-4.059721e-05	4.970300e-07	-3.442672e-07	6.336649e-07	
1.986346	-2.599551e-05	-3.762786e-06	-1.001018e-06	1.654689e-06	
1.987347	3.450311e-06	-4.015120e-06	6.254975e-07	2.176606e-06	
1.988347	3.265279e-05	-3.974414e-06	-1.386857e-06	-2.256998e-06	
1.989348	2.982567e-05	-6.598675e-06	-1.809709e-06	-2.476639e-06	
1.990349	-1.208173e-05	2.121565e-06	-3.412461e-07	1.358985e-06	
1.991350	-2.923838e-07	1.044195e-05	6.303382e-07	-2.212809e-06	
1.992351	4.471888e-05	2.203680e-06	2.695422e-06	-6.655805e-06	
1.993352	1.389922e-05	4.132675e-06	1.784352e-06	-4.008317e-06	
1.994353	-2.668791e-05	8.989937e-06	-8.324314e-07	-2.302863e-06	
1.995354	-5.296049e-06	2.377670e-06	5.011211e-07	-3.351422e-06	
1.996355	1.334476e-05	2.017623e-05	1.870197e-06	-1.913677e-07	
1.997356	-1.376655e-05	2.819040e-05	-5.106486e-07	2.805401e-06	
1.998357	-3.600591e-05	-6.541451e-06	-4.141431e-06	3.820526e-07	
1.999358	-2.646149e-05	-2.610310e-05	-3.302685e-06	-2.246531e-06	
2.000359	-8.275708e-05	-3.127495e-05	2.027152e-06	-2.895140e-06	
2.001360	-1.702278e-04	-3.869069e-05	2.576955e-06	-1.695136e-06	
2.002361	-1.254022e-04	-2.327159e-05	1.004931e-06	-4.641790e-07	
2.003362	-2.504987e-05	-1.430405e-05	2.633850e-06	6.100122e-07	
2.004363	2.136554e-05	-2.392298e-05	5.031481e-07	2.059038e-06	
2.005364	8.207480e-05	-1.148947e-05	-2.170931e-06	-4.253078e-07	
2.006364	1.603403e-04	1.575490e-05	-1.417292e-06	-1.791243e-06	
2.007365	1.533374e-04	2.133763e-05	-2.591212e-06	-6.797568e-08	
2.008366	5.935979e-05	1.039228e-05	-2.131219e-06	3.481305e-07	
2.009367	5.472231e-06	6.536543e-06	1.681471e-07	2.566957e-06	
2.010368	7.521259e-06	1.262629e-05	9.818200e-07	3.118171e-06	
2.011369	2.353009e-05	1.929221e-05	4.268559e-06	9.916044e-07	
2.012370	6.319618e-05	1.913251e-05	4.565936e-06	5.370540e-07	
2.013371	7.079851e-05	1.281383e-05	1.341999e-06	-1.087292e-06	
2.014372	5.657647e-05	5.988529e-06	2.139336e-06	-1.838143e-06	
2.015373	5.908503e-05	1.296067e-06	9.676919e-07	-2.204022e-07	
2.016374	3.297930e-05	-3.348092e-06	-1.509261e-06	4.727493e-08	
2.017375	-6.708100e-07	-5.932771e-06	-8.610567e-07	1.218693e-07	
2.018376	-2.876819e-05	2.397538e-06	-2.812462e-06	1.839056e-06	
2.019377	-7.805860e-05	1.725427e-05	-5.362720e-06	3.659935e-06	
2.020378	-1.130524e-04	2.424280e-05	-4.566811e-06	3.277101e-06	
2.021379	-1.164154e-04	1.729019e-05	-2.515796e-06	2.855228e-06	
2.022380	-9.884274e-05	5.223294e-06	1.162691e-07	2.290213e-06	
2.023381	-8.871954e-05	-1.582159e-06	3.271200e-06	-1.275988e-06	
2.024381	-1.011269e-04	-6.357928e-06	4.650381e-06	-1.374674e-06	
2.025382	-3.997985e-05	-5.357452e-06	2.608523e-06	1.771132e-06	
2.026383	5.338240e-05	-6.348336e-06	3.123940e-07	-5.312940e-07	
2.027384	7.081122e-06	-2.043545e-05	-6.178234e-07	-3.306244e-06	
2.028385	-6.438234e-05	-2.284342e-05	-1.437972e-06	-1.093346e-06	
2.029386	-4.168300e-05	-1.060590e-05	-1.685300e-06	3.360671e-07	
2.030387	-5.934420e-05	-2.239203e-06	-2.714765e-06	-1.190157e-06	
2.031388	-9.428378e-05	3.921661e-06	-3.615265e-06	-1.027927e-06	
2.032389	-7.305645e-06	5.810978e-06	-9.364076e-07	9.378784e-07	
2.033390	1.004570e-04	3.460108e-06	1.842303e-06	2.196009e-08	
2.034391	1.043466e-04	5.487795e-07	1.353463e-06	-1.726678e-07	
2.035392	1.071589e-04	7.118276e-07	2.245361e-06	1.810534e-06	
2.036393	1.565463e-04	3.553110e-06	5.062678e-06	-1.167252e-06	
2.037394	1.766532e-04	-5.696185e-07	5.143598e-06	-3.172204e-06	
2.038395	1.545001e-04	-7.977958e-06	1.728032e-06	1.347375e-06	
2.039396	8.332573e-05	-1.426388e-05	-2.503936e-06	1.177750e-06	
2.040397	2.619518e-06	-1.521225e-05	-1.261812e-06	-2.966894e-06	
2.041398	-2.358128e-05	-8.948185e-06	1.669412e-06	-3.637802e-07	
2.042398	-4.251424e-05	-8.756211e-06	-1.805408e-06	1.423039e-06	
2.043399	-7.458848e-05	-1.090582e-05	-3.492370e-06	-1.118769e-06	
2.044400	-5.152824e-05	-1.042157e-05	-3.165096e-07	1.040481e-07	
2.045401	-2.031900e-06	-7.589419e-06	3.439401e-07	-8.499274e-07	
2.046402	-4.268253e-06	2.462117e-06	-1.488745e-06	-3.762447e-06	
2.047403	-3.015833e-05	7.166942e-06	-3.335963e-06	-1.702162e-06	
2.048404	-2.383662e-05	8.939618e-06	-4.300226e-06	-7.742078e-07	
2.049405	2.247781e-05	1.374240e-05	-2.793415e-06	-3.331596e-06	
2.050406	4.377714e-05	1.005064e-05	-5.524087e-08	-4.922127e-06	
2.051407	-1.593710e-05	8.800550e-06	2.321572e-06	-1.671040e-06	
2.052408	-1.016308e-04	1.256792e-05	5.283315e-06	3.068996e-06	
2.053409	-1.437906e-04	9.190211e-06	3.077184e-06	4.401054e-06	
2.054410	-1.375277e-04	6.583416e-06	-2.235991e-06	4.425342e-06	
2.055411	-1.381989e-04	5.590830e-06	1.335975e-07	2.396988e-06	
2.056412	-1.731052e-04	-2.878738e-07	2.123858e-06	6.123622e-07	
2.057413	-1.688311e-04	-6.170839e-06	-1.959519e-07	1.306044e-06	
2.058414	-5.263687e-05	-3.999271e-06	1.518274e-06	2.094445e-06	
2.059415	1.214574e-04	3.659678e-06	2.049117e-06	2.928771e-06	
2.060415	2.225514e-04	4.004387e-06	-1.042312e-06	1.210168e-06	
2.061416	2.347632e-04	-6.075081e-08	-1.097362e-06	-5.289192e-07	
2.062417	2.105545e-04	-2.393191e-07	7.511739e-07	8.860797e-07	
2.063418	1.336257e-04	3.898274e-07	5.566583e-07	7.578748e-07	
2.064419	5.775981e-05	-1.420872e-06	-1.303650e-06	-2.559257e-06	
2.065420	6.672521e-05	-8.254996e-06	-4.486033e-06	-5.614259e-06	
2.066421	7.341845e-05	-1.058467e-05	-5.833728e-06	-3.982123e-06	
2.067422	-9.391910e-06	-1.304945e-06	-2.041433e-06	-2.885876e-06	
2.068423	-1.013506e-04	4.671597e-06	9.963440e-07	-4.604932e-06	
2.069424	-1.459556e-04	5.079671e-06	1.775636e-06	-6.048766e-08	
2.070425	-1.717364e-04	7.497938e-06	3.230105e-06	4.599378e-06	
2.071426	-1.571173e-04	6.362314e-06	2.860717e-06	4.219466e-06	
2.072427	-8.206450e-05	4.977093e-06	3.312866e-06	5.209788e-06	
2.073428	4.555791e-05	3.605674e-06	3.796667e-06	3.816587e-06	
2.074429	1.605907e-04	-3.937844e-06	4.249195e-07	1.120364e-06	
2.075430	1.223896e-04	-7.415372e-06	-1.300777e-06	1.022952e-06	
2.076431	5.711435e-06	-5.258069e-06	-5.202113e-07	7.456602e-07	
2.077432	-7.667485e-06	-1.266536e-06	-1.519871e-06	1.387142e-06	
2.078432	1.730501e-05	7.370061e-06	-2.489628e-06	3.663333e-08	
2.079433	3.636810e-06	9.838665e-06	-1.301721e-06	-2.711394e-06	
2.080434	-1.746792e-05	5.169459e-06	1.535884e-06	-1.323996e-06	
2.081435	-5.391631e-05	7.972287e-06	4.829700e-06	-9.456937e-07	
2.082436	-8.829192e-05	1.033589e-05	4.053906e-06	-2.926315e-06	
2.083437	-9.404844e-05	1.768288e-06	-4.955041e-07	-2.430397e-06	
2.084438	-6.230213e-05	-2.876386e-06	-2.171414e-06	-8.316629e-07	
2.085439	1.674370e-06	-1.173321e-06	-3.730952e-07	1.844395e-06	
2.086440	4.918621e-05	-4.891787e-06	8.221397e-07	2.630340e-06	
2.087441	6.365740e-05	-1.186971e-05	-8.539502e-07	-1.117292e-06	
2.088442	4.232040e-05	-1.897824e-05	-1.847863e-06	-2.677889e-06	
2.089443	2.084717e-05	-2.214704e-05	-1.016811e-06	-3.517481e-06	
2.090444	5.254488e-05	-1.905398e-05	-2.998536e-06	-4.444041e-06	
2.091445	6.929944e-05	-1.532209e-05	-3.951272e-06	-6.369469e-07	
2.092446	4.732599e-05	-1.114021e-05	-2.025472e-06	2.075094e-06	
2.093447	3.582052e-05	-7.455731e-06	-3.436425e-06	1.698922e-07	
2.094448	1.724909e-05	-2.707490e-06	-4.463394e-06	-1.331252e-06	
2.095449	-6.375754e-06	3.564522e-06	-1.472306e-06	2.842903e-06	
2.096449	-2.227885e-05	2.489172e-06	-9.285984e-07	5.939315e-06	
2.097450	-1.350975e-05	-1.077026e-06	-1.105693e-06	2.899043e-06	
2.098451	1.425314e-05	-4.927468e-06	1.729486e-06	3.036864e-06	
2.099452	-1.481973e-06	-9.045250e-06	2.336209e-06	3.573321e-06	
2.100453	-2.238496e-05	1.150941e-06	2.803627e-06	1.433429e-06	
2.101454	-5.821200e-06	9.340425e-06	4.875916e-06	1.252035e-06	
2.102455	-1.334288e-05	2.071754e-06	3.698434e-06	2.511521e-08	
2.103456	-3.478496e-05	7.833025e-06	3.324210e-06	-1.751081e-06	
2.104457	-2.819525e-05	2.458265e-05	4.429199e-06	-9.272388e-07	
2.105458	-2.032793e-05	2.485066e-05	3.074660e-06	8.355463e-07	
2.106459	-2.560703e-05	1.589677e-05	1.053653e-06	-1.117729e-06	
2.107460	-2.807587e-05	1.670945e-05	-1.785954e-06	-3.498875e-06	
2.108461	-2.719611e-05	1.977709e-05	-2.478317e-06	-1.776957e-06	
2.109462	-3.092116e-05	1.370947e-05	-3.445118e-07	-2.533608e-06	
2.110463	-2.909777e-05	6.848983e-06	-6.431875e-07	-4.281305e-06	
2.111464	-2.107494e-05	3.420842e-06	-1.731591e-06	-4.137828e-06	
2.112465	-1.797925e-05	3.004125e-06	-2.109933e-06	-5.011689e-06	
2.113466	-8.655172e-06	3.154842e-06	-1.887820e-06	-2.684531e-06	
2.114466	8.321734e-06	-2.133701e-06	2.051565e-07	5.699277e-07	
2.115467	1.839163e-05	-3.487320e-06	-1.237657e-07	2.634934e-07	
2.116468	2.280010e-05	-2.137925e-06	-1.985919e-06	3.894312e-07	
2.117469	2.263600e-05	-9.085803e-06	-1.315575e-06	2.663343e-06	
2.118470	1.655156e-05	-1.358067e-05	-2.280338e-06	2.706729e-06	
2.119471	1.261883e-05	-1.006648e-05	-3.052242e-06	-1.400990e-06	
2.120472	1.427194e-05	-8.697310e-06	-9.956378e-07	-3.235504e-07	
2.121473	2.080037e-05	-1.191728e-05	-1.129974e-06	4.601391e-06	
2.122474	2.544901e-05	-1.288015e-05	-1.079852e-06	2.777763e-06	
2.123475	1.953625e-05	-1.060271e-05	2.863457e-06	2.427746e-06	
2.124476	1.270978e-05	-9.388866e-06	4.683095e-06	5.476295e-06	
2.125477	1.098411e-05	-7.843857e-06	1.358062e-06	3.946146e-06	
2.126478	1.003947e-05	-6.348454e-06	2.996128e-07	1.470371e-06	
2.127479	9.769110e-06	-5.102947e-06	2.700669e-06	-2.142545e-06	
2.128480	5.098228e-06	-3.231273e-06	4.072875e-06	-3.403773e-06	
2.129481	-1.354909e-06	-4.355717e-06	6.202235e-06	1.204913e-06	
2.130482	-3.357904e-06	-3.114815e-06	4.994163e-06	6.820364e-07	
2.131483	-8.426565e-06	3.699163e-06	-3.029190e-07	-3.051623e-06	
2.132483	-1.393840e-05	5.369899e-06	-1.484337e-06	-2.058497e-06	
2.133484	-7.569308e-06	1.807587e-06	-1.425016e-06	-1.312408e-06	
2.134485	1.914504e-07	3.189823e-06	-1.303657e-06	-1.574097e-06	
2.135486	-2.941031e-06	6.943058e-06	9.825804e-07	7.160259e-07	
2.136487	-4.139425e-06	6.689220e-06	-9.251346e-08	2.604147e-06	
2.137488	-2.316138e-07	6.784537e-06	-2.628125e-06	1.333069e-06	
2.138489	-9.402908e-07	7.646546e-06	-1.573977e-06	1.350932e-06	
2.139490	-2.408718e-06	5.248025e-06	7.376712e-07	1.679350e-06	
2.140491	-2.953377e-06	5.290590e-06	-2.155477e-07	-1.525102e-06	
2.141492	-3.638516e-06	6.790696e-06	-1.468580e-06	-1.580948e-06	
2.142493	-2.472518e-06	1.584309e-06	-1.586016e-07	8.108816e-07	
2.143494	-1.984428e-06	-2.777617e-06	-2.828407e-06	-2.129133e-06	
2.144495	1.084887e-08	-1.031804e-06	-5.302715e-06	-4.276996e-06	
2.145496	2.617056e-06	-1.103748e-06	-3.505567e-06	-1.604945e-06	
2.146497	2.153755e-06	-2.015980e-06	-4.682302e-06	-2.146072e-06	
2.147498	9.705951e-07	1.291069e-06	-5.448359e-06	-3.834113e-06	
2.148499	-1.629497e-06	4.920895e-06	-2.379653e-06	-7.301239e-07	
2.149500	-2.689848e-06	4.571718e-06	3.633940e-07	7.207961e-07	
2.150500	-1.896410e-06	3.006193e-06	1.183266e-06	-1.048074e-06	
2.151501	-2.995531e-06	8.509683e-07	8.796418e-07	-4.440188e-07	
2.152502	-1.637153e-06	-9.495235e-07	1.093821e-06	1.190736e-07	
2.153503	-9.135985e-07	7.836069e-07	1.795170e-06	-5.497887e-07	
2.154504	-2.266612e-06	-2.075318e-06	2.936747e-06	8.490580e-07	
2.155505	3.444122e-07	-5.786653e-06	2.270862e-06	2.176749e-06	
2.156506	4.484804e-07	-2.198509e-06	-8.352993e-07	1.274476e-06	
2.157507	-2.580577e-06	-3.269564e-06	-1.844536e-06	4.725459e-08	
2.158508	-1.412841e-06	-5.897598e-06	1.011841e-07	-1.113529e-07	
2.159509	-9.322741e-07	-3.738266e-06	1.957836e-06	5.733808e-07	
2.160510	-3.383336e-06	-3.363916e-06	2.313656e-06	2.359071e-06	
2.161511	-3.302445e-06	-9.089748e-07	4.146162e-06	4.294919e-06	
2.162512	-6.036283e-10	1.713348e-06	5.828499e-06	4.102773e-06	
2.163513	5.126739e-07	-1.350796e-07	4.153951e-06	3.542715e-06	
2.164514	-3.698349e-06	-1.932770e-06	3.240119e-06	2.471260e-06	
2.165515	-3.089501e-06	-3.839026e-06	2.309108e-06	-1.414120e-06	
2.166516	2.536074e-06	-5.298707e-06	6.151704e-07	-2.536116e-06	
2.167517	3.381826e-06	-3.964814e-06	2.456020e-07	1.164473e-06	
2.168517	2.478389e-06	-2.100940e-08	1.054444e-06	2.026687e-06	
2.169518	3.310431e-06	5.921401e-06	9.489536e-07	-6.267374e-07	
2.170519	1.302037e-06	8.204280e-06	-4.199234e-06	-1.069218e-06	
2.171520	-2.155427e-06	4.065462e-06	-6.495102e-06	-7.428536e-07	
2.172521	-1.996019e-06	-6.523963e-07	-3.410585e-06	-1.662929e-06	
2.173522	1.251860e-06	-1.513657e-06	-4.186617e-06	-1.472780e-06	
2.174523	1.874240e-06	-1.220000e-06	-5.293561e-06	-1.170272e-06	
2.175524	1.918840e-07	-4.382478e-06	-2.857752e-06	5.752913e-08	
2.176525	7.443158e-07	-6.606112e-06	-6.401953e-07	2.246020e-06	
2.177526	9.305110e-07	-3.826437e-06	-8.310062e-07	1.990932e-06	
2.178527	4.060060e-07	6.917497e-07	-7.525645e-08	1.612913e-06	
2.179528	1.759469e-06	4.998427e-06	3.394720e-06	8.601740e-07	
2.180529	1.410083e-06	3.483158e-06	5.185069e-06	6.016021e-07	
2.181530	-8.128139e-07	-1.405374e-08	4.144931e-06	2.859060e-06	
2.182531	6.735533e-07	2.916011e-06	8.839472e-07	5.224778e-08	
2.183532	2.903648e-06	7.011254e-07	-7.836176e-07	-4.404122e-06	
2.184533	1.679116e-06	-3.845524e-06	6.415123e-07	-3.212167e-06	
2.185534	2.382569e-06	-1.777255e-07	5.852182e-07	-3.620568e-06	
2.186534	3.184610e-06	1.072260e-06	-1.036090e-06	-5.235199e-06	
2.187535	5.862560e-07	5.419491e-06	-2.472757e-06	-2.164416e-06	
2.188536	-3.986079e-07	1.470936e-05	-1.927890e-06	8.081271e-07	
2.189537	-1.031865e-06	1.677211e-05	5.600547e-07	-4.301577e-07	
2.190538	-2.726447e-06	1.129273e-05	1.112925e-06	-3.003361e-06	
2.191539	-2.429427e-06	-6.071231e-06	7.640430e-09	-4.427793e-06	
2.192540	-1.715144e-06	-8.493054e-06	1.789148e-07	-3.988340e-06	
2.193541	-2.608726e-06	1.822049e-05	-9.340382e-07	-2.401436e-06	
2.194542	-4.365953e-06	2.609977e-05	-2.373378e-06	-2.719827e-06	
2.195543	-6.024306e-06	9.913696e-06	-6.564991e-07	-2.880484e-06	
2.196544	-4.848930e-06	-6.734033e-06	-9.781401e-09	-1.153438e-06	
2.197545	1.957876e-07	-2.158168e-05	-5.057434e-07	6.372480e-07	
2.198546	2.564045e-06	-2.740182e-05	-1.824760e-06	5.333333e-06	
2.199547	5.263553e-07	-3.782744e-05	-3.320172e-06	7.122030e-06	
2.200548	-7.154524e-07	-4.233739e-05	-2.704411e-07	3.587766e-06	
2.201549	-8.885581e-07	-9.927927e-06	1.709385e-06	4.679163e-06	
2.202550	1.397210e-07	2.809239e-05	1.312501e-06	4.549667e-06	
2.203551	1.737463e-06	3.792159e-05	2.616838e-06	3.357307e-07	
2.204551	-5.594993e-07	2.550315e-05	3.296783e-06	1.153757e-06	
2.205552	-5.239377e-06	1.230688e-06	5.095994e-06	3.405960e-06	
2.206553	-4.050822e-06	-1.217548e-05	5.753639e-06	3.633819e-06	
2.207554	6.686531e-07	-9.817656e-06	4.484702e-07	3.550674e-06	
2.208555	-1.286216e-06	-1.762086e-05	-4.362940e-06	2.570326e-06	
2.209556	-3.816315e-06	-2.794788e-05	-3.435750e-06	6.662648e-07	
2.210557	1.217017e-06	-2.213178e-05	-1.958058e-07	-1.148023e-06	
2.211558	4.695867e-06	-9.880757e-06	1.257964e-06	-2.162070e-06	
2.212559	3.402985e-06	1.182597e-05	-1.149527e-06	-2.959519e-06	
2.213560	4.653873e-06	2.785661e-05	-2.740165e-06	-1.496269e-06	
2.214561	7.550254e-06	1.751211e-05	-1.988979e-07	-3.837155e-07	
2.215562	1.019963e-05	1.178453e-05	8.772632e-07	-1.082379e-06	
2.216563	1.312530e-05	1.302379e-05	2.042491e-06	2.168486e-06	
2.217564	1.561617e-05	1.039612e-06	3.757895e-06	4.112228e-06	
2.218565	1.830201e-05	-1.239609e-06	9.873558e-07	-4.560176e-07	
2.219566	1.813988e-05	6.927411e-06	-6.045459e-07	-5.101730e-06	
2.220567	1.569581e-05	3.267569e-07	2.548922e-07	-3.767155e-06	
2.221568	1.232720e-05	-1.282048e-05	-2.948813e-07	2.710149e-08	
2.222568	4.672348e-06	-1.264177e-05	7.328098e-08	-1.994281e-06	
2.223569	-4.312003e-06	-2.671177e-06	-3.853171e-07	-3.799243e-06	
2.224570	-9.970675e-06	3.195804e-06	-2.398128e-06	1.051294e-06	
2.225571	-1.061699e-05	2.298631e-07	-2.777461e-06	3.059975e-06	
2.226572	-1.130095e-05	-3.793545e-06	-2.200465e-06	-2.074001e-06	
2.227573	-1.565554e-05	-7.967753e-07	-6.751364e-07	-5.465518e-06	
2.228574	-1.594998e-05	1.518276e-06	3.488143e-07	-2.516474e-06	
2.229575	-1.325473e-05	1.559109e-07	-1.834009e-06	2.312653e-06	
2.230576	-1.285804e-05	2.334802e-06	-2.769876e-06	4.447553e-06	
2.231577	-1.252240e-05	4.176540e-06	-1.508924e-06	1.930778e-06	
2.232578	-1.310661e-05	4.053037e-06	-8.803058e-07	7.074739e-07	
2.233579	-1.408566e-05	4.187039e-06	-1.278288e-08	3.463004e-06	
2.234580	-1.286178e-05	3.388752e-06	-9.729136e-07	2.428880e-06	
2.235581	-1.096635e-05	2.270269e-06	-8.065237e-07	-1.843708e-06	
2.236582	-1.141681e-05	8.057418e-07	1.012243e-06	-5.681553e-06	
2.237583	-1.195017e-05	1.451027e-06	-2.185471e-06	-7.486811e-06	
2.238584	-8.332465e-06	2.902993e-06	-4.835644e-06	-4.896065e-06	
2.239585	-5.247346e-06	1.477497e-06	-2.498786e-06	-2.710455e-06	
2.240585	-5.894063e-06	3.935040e-06	2.784088e-07	-1.545641e-06	
2.241586	-5.148271e-06	1.185556e-05	2.905414e-06	2.047755e-06	
2.242587	-2.123530e-06	1.050686e-05	4.156330e-06	3.289189e-06	
2.243588	2.829526e-07	-1.280315e-06	1.884669e-06	2.335238e-06	
2.244589	2.680560e-06	-7.020904e-06	-3.795220e-07	3.408340e-06	
2.245590	5.475109e-06	-3.571496e-06	1.160755e-06	1.604906e-06	
2.246591	7.146762e-06	4.095994e-06	2.719119e-06	-3.475040e-07	
2.247592	1.006724e-05	5.951525e-06	3.462005e-06	4.176391e-06	
2.248593	1.460044e-05	-4.722087e-06	5.368005e-06	4.575200e-06	
2.249594	1.414563e-05	-9.297624e-06	3.926174e-06	-2.087954e-06	
2.250595	1.234463e-05	-4.780937e-06	1.316010e-06	-3.141430e-06	
2.251596	1.773633e-05	-7.339337e-06	1.467826e-06	-4.897332e-07	
2.252597	2.385232e-05	-8.897209e-06	2.196670e-06	-6.467932e-07	
2.253598	2.226446e-05	-6.642226e-06	3.295516e-06	1.794611e-06	
2.254599	1.036960e-05	-7.919619e-06	2.944273e-06	3.229270e-06	
2.255600	-2.946897e-06	-6.967377e-06	1.772949e-06	-9.659762e-07	
2.256601	-4.706524e-06	-5.221592e-06	1.608144e-06	-1.139898e-06	
2.257602	-3.025368e-06	-3.263811e-06	1.367899e-06	2.093451e-06	
2.258602	-1.186891e-06	1.590135e-06	3.087303e-06	2.482219e-06	
2.259603	4.302918e-06	2.200172e-06	5.006664e-06	2.904227e-06	
2.260604	7.190726e-06	8.035960e-07	3.848149e-06	1.703890e-06	
2.261605	1.119479e-05	2.467378e-06	2.380737e-06	-8.668091e-07	
2.262606	1.322673e-05	5.119063e-07	1.788987e-06	-1.065627e-06	
2.263607	1.041568e-05	-4.919573e-06	1.211567e-06	-2.395004e-06	
2.264608	8.992452e-06	-7.552776e-06	1.940758e-07	-2.852360e-06	
2.265609	4.558513e-06	-1.425001e-05	-2.015410e-06	-2.094583e-06	
2.266610	4.298693e-07	-2.534943e-05	-1.693935e-06	-4.191177e-06	
2.267611	-1.552679e-06	-2.150619e-05	1.102965e-06	-8.031028e-07	
2.268612	-2.781301e-06	-2.117559e-06	-1.420207e-06	3.915116e-06	
2.269613	9.138993e-07	2.103619e-05	-5.084226e-06	1.167994e-06	
2.270614	2.999439e-07	4.557164e-05	-4.246993e-06	9.552220e-07	
2.271615	-6.690511e-06	4.769281e-05	-6.418024e-06	2.186919e-06	
2.272616	-1.315757e-05	1.965710e-05	-1.095078e-05	-2.022535e-07	
2.273617	-1.648352e-05	2.678085e-06	-1.271781e-05	-6.823732e-07	
2.274618	-1.265699e-05	6.718605e-06	-1.242556e-05	-7.309827e-07	
2.275619	-9.651037e-06	6.023120e-06	-1.248331e-05	-3.172933e-06	
2.276619	-1.285173e-05	1.389629e-06	-1.752600e-05	-3.359496e-06	
2.277620	-1.330887e-05	-1.178295e-06	-2.321624e-05	-3.277872e-07	
2.278621	-1.055026e-05	-3.787197e-06	-2.347115e-05	-2.020736e-08	
2.279622	-1.082455e-05	-4.730424e-06	-2.302259e-05	1.189510e-06	
2.280623	-1.205863e-05	-6.944273e-06	-2.412934e-05	3.587710e-06	
2.281624	-1.020612e-05	-8.559270e-06	-2.720758e-05	3.718595e-07	
2.282625	-7.934712e-06	-9.366684e-06	-3.110600e-05	1.902496e-06	
2.283626	-5.729458e-06	-1.510894e-05	-2.465242e-05	5.699517e-06	
2.284627	-2.113641e-06	-1.857021e-05	-6.772763e-06	3.781082e-07	
2.285628	-4.244682e-07	-1.296634e-05	1.231564e-05	-1.636018e-06	
2.286629	-1.238763e-07	-8.074824e-06	3.178642e-05	1.568744e-06	
2.287630	2.948615e-06	-7.746282e-06	4.913421e-05	9.845902e-07	
2.288631	4.256479e-06	2.249074e-07	5.916006e-05	-1.175468e-06	
2.289632	-4.650627e-07	1.050048e-05	6.237740e-05	-3.910845e-06	
2.290633	2.670321e-07	1.889188e-06	5.880521e-05	-5.361435e-06	
2.291634	6.718458e-06	-1.250377e-05	5.389041e-05	-4.257394e-06	
2.292635	6.167677e-06	-8.244807e-06	4.991159e-05	-3.761303e-06	
2.293636	5.636203e-06	-6.050000e-06	4.031525e-05	-1.356806e-06	
2.294636	7.354395e-06	-7.264682e-06	2.948443e-05	1.564890e-06	
2.295637	7.105787e-06	2.184144e-05	2.071327e-05	-1.063207e-07	
2.296638	1.214628e-05	4.407997e-05	9.994843e-06	-9.346282e-08	
2.297639	1.446153e-05	2.708859e-05	2.086185e-07	8.734071e-07	
2.298640	4.631878e-06	1.826669e-05	-1.180079e-05	-8.246037e-07	
2.299641	-6.451923e-06	2.479323e-05	-2.345012e-05	1.844846e-06	
2.300642	-7.665299e-06	2.327519e-05	-2.592492e-05	3.452770e-06	
2.301643	-3.091199e-06	1.455545e-05	-2.935737e-05	6.472294e-07	
2.302644	-2.062425e-06	-4.259963e-06	-3.517815e-05	8.808341e-07	
2.303645	-1.523056e-06	-2.238029e-05	-3.278964e-05	2.968578e-06	
2.304646	6.526776e-08	-3.221091e-05	-2.880211e-05	5.074945e-06	
2.305647	-3.026639e-06	-3.331814e-05	-2.977959e-05	3.135272e-06	
2.306648	-4.371509e-06	-2.457345e-05	-3.042420e-05	-2.478649e-06	
2.307649	-3.987502e-07	-2.064535e-05	-2.778035e-05	-2.313157e-06	
2.308650	1.253163e-06	-1.466001e-05	-2.418710e-05	-3.414844e-07	
2.309651	3.056313e-06	-6.050685e-06	-2.238855e-05	-2.822914e-06	
2.310652	4.125852e-06	-1.200965e-05	-2.105458e-05	-2.060189e-06	
2.311653	1.844068e-06	-1.361522e-05	-1.605874e-05	1.807829e-06	
